employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_foreign_citizenship,has_criminal_record,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,is_abroad,hostility_country_level,num_entries,num_unique_campus,entry_during_weekend,is_malicious
3,0,46,4,1,1,0,0,61,0,0,0,0,0,0,0,0,0
3,0,46,4,1,1,0,0,13,2,0,0,0,0,1,1,0,0
3,0,46,4,1,1,0,0,18,0,0,0,0,0,0,0,0,0
3,0,46,4,1,1,0,0,44,0,0,0,0,0,0,0,0,0
3,0,46,4,1,1,0,0,24,0,0,0,0,0,0,0,0,0
3,0,46,4,1,1,0,0,3,0,5,0,0,0,0,0,0,0
3,0,46,4,1,1,0,0,46,0,0,0,0,0,1,1,0,0
3,0,46,4,1,1,0,0,68,0,0,0,0,0,2,1,0,0
0,1,34,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0
0,1,34,1,0,2,0,0,2,0,0,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0
0,1,34,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,38,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,3,0,31,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,30,0,0,0,2,1,0,0
0,1,34,1,0,2,0,0,0,0,28,0,0,0,2,1,0,0
0,1,34,1,0,2,0,0,0,0,42,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,36,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,39,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,1,0,0,0,0,0,2,1,0,0
0,1,34,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,37,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,0,0,29,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,39,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,0,0,29,0,0,0,2,1,0,0
0,1,34,1,0,2,0,0,0,0,10,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,11,1,43,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,6,0,35,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,8,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,1,0,0,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,16,3,33,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,9,3,31,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,36,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,6,0,0,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,44,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,0,0,5,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,0,0,35,0,0,0,2,1,0,0
0,1,34,1,0,2,0,0,1,0,31,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,2,0,38,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,3,0,0,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,8,3,0,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,37,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,39,0,0,0,2,1,0,0
0,1,34,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,54,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,0,0,32,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,0,0,38,0,0,0,2,1,0,0
0,1,34,1,0,2,0,0,0,0,30,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,6,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,5,0,0,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,5,0,0,0,0,0,2,1,0,0
0,1,34,1,0,2,0,0,0,0,6,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0
0,1,34,1,0,2,0,0,0,0,2,0,0,0,1,1,0,0
0,1,34,1,0,2,0,0,1,0,0,0,0,0,1,1,1,0
6,2,41,7,0,1,0,0,19,5,5,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,26,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,51,19,0,0,0,0,2,1,0,0
6,2,41,7,0,1,0,0,33,0,6,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,18,4,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,24,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,12,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,23,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,12,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,34,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,13,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,18,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,6,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,7,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,9,0,0,0,0,0,2,1,0,0
6,2,41,7,0,1,0,0,38,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,20,7,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,1,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,1,0,20,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,14,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,16,2,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,41,0,19,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,0,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,0,0,23,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,1,0,21,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,17,0,16,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,38,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,0,0,0,0,0,0,2,1,0,0
6,2,41,7,0,1,0,0,21,3,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,16,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,15,0,30,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,2,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,4,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,2,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,31,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,1,0,20,0,0,0,2,1,0,0
6,2,41,7,0,1,0,0,14,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,5,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,13,0,13,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,63,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,6,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,2,0,8,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,30,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,9,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,50,0,8,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,34,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,42,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,3,1,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,15,0,28,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,123,45,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,11,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,21,6,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,38,11,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,17,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,21,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,39,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,44,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,16,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,0,0,28,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,27,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,14,0,10,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,15,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,36,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,49,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,30,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,13,0,0,0,0,0,2,1,0,0
6,2,41,7,0,1,0,0,6,0,15,0,0,0,2,1,0,0
6,2,41,7,0,1,0,0,5,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,21,0,0,0,0,0,1,1,1,0
6,2,41,7,0,1,0,0,12,4,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,61,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,22,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,40,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,47,9,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,33,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,8,0,0,0,0,0,2,1,0,0
6,2,41,7,0,1,0,0,7,1,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,29,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,8,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,0,0,5,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,25,0,0,0,0,0,2,1,0,0
6,2,41,7,0,1,0,0,5,0,0,0,0,0,2,1,0,0
6,2,41,7,0,1,0,0,122,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,25,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,8,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,6,0,0,0,0,0,2,1,0,0
6,2,41,7,0,1,0,0,67,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,7,0,0,0,0,0,2,1,0,0
6,2,41,7,0,1,0,0,18,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,16,0,20,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,0,0,9,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,4,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,6,0,10,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,47,0,0,0,0,0,1,1,1,0
6,2,41,7,0,1,0,0,33,9,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,19,0,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,8,1,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,11,1,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,5,0,6,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,6,1,0,0,0,0,1,1,0,0
6,2,41,7,0,1,0,0,19,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,13,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,29,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,116,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,60,0,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6,2,41,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6,2,0,12,0,2,0,0,22,0,6,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,2,0,14,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,0,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,3,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,10,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,24,5,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,24,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,43,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,168,43,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,10,0,0,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,23,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,59,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,20,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,64,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,43,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,21,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,7,0,0,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,2,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,37,11,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,31,0,9,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,3,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,44,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,7,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,9,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,1,0,8,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,25,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,40,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,16,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,12,1,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,22,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,74,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,6,2,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,21,4,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,1,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,7,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,5,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,32,0,4,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,23,0,21,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,14,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,29,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,6,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,0,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,15,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,57,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,29,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,13,4,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,53,0,4,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,13,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,25,0,6,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,15,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,20,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,6,1,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,1,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,12,3,0,0,0,0,1,1,1,0
6,2,0,12,0,2,0,0,35,0,0,0,0,0,1,1,1,0
6,2,0,12,0,2,0,0,9,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,13,0,19,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,35,12,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,8,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,50,17,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,11,0,0,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,5,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,15,0,0,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,30,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0
6,2,0,12,0,2,0,0,11,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,7,2,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,18,0,0,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,0,0,4,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,97,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,0,0,2,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,24,7,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,0,0,20,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,21,7,0,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,0,0,0,0,0,0,1,1,1,0
6,2,0,12,0,2,0,0,37,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,8,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,0,0,21,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,4,0,19,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,18,0,20,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,0,0,0,0,0,0,2,1,1,0
6,2,0,12,0,2,0,0,16,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,14,0,0,0,0,0,1,1,1,0
6,2,0,12,0,2,0,0,13,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,43,0,0,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,13,0,18,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,20,2,16,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,4,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,29,4,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,0,0,17,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,26,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,11,0,4,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,5,1,0,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,11,3,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,32,6,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,52,17,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,6,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,30,0,0,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,4,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,4,0,15,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,13,0,3,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,11,0,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,17,5,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,27,0,0,0,0,0,1,1,0,0
6,2,0,12,0,2,0,0,42,0,0,0,0,0,2,1,0,0
6,2,0,12,0,2,0,0,21,5,0,0,0,0,0,0,0,0
6,2,0,12,0,2,0,0,19,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,16,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,18,0,10,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,0,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,14,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,18,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,0,0,6,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,17,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,2,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,54,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,17,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,0,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,11,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,1,0,12,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,10,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,0,0,4,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,23,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,30,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,25,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,16,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,2,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,31,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,8,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,29,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,38,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,44,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,74,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,50,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,6,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,13,0,7,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,5,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,4,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,40,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,15,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,20,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,26,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,1,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,25,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,23,4,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,20,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,36,0,9,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,4,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,41,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,11,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,30,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,12,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,27,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,7,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,12,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,0,0,10,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,49,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,17,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,4,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,37,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,0,0,2,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,1,0,9,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,25,0,0,0,0,0,1,1,1,0
2,1,5,20,0,2,0,0,6,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,30,0,10,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,0,0,8,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,3,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,3,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,64,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,12,0,5,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,21,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,5,0,0,0,0,0,1,1,1,0
2,1,5,20,0,2,0,0,57,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,1,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,10,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,3,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,5,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,22,6,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,0,0,5,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,35,6,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,0,0,0,0,0,0,1,1,1,0
2,1,5,20,0,2,0,0,19,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,3,0,16,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,0,0,10,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,19,4,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,0,0,9,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,10,0,7,0,0,0,1,1,0,1
2,1,5,20,0,2,0,0,0,0,8,0,1,0,0,0,0,0
2,1,5,20,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2,1,5,20,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2,1,5,20,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2,1,5,20,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2,1,5,20,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2,1,5,20,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2,1,5,20,0,2,0,0,53,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,19,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,30,0,0,0,0,0,2,1,0,0
2,1,5,20,0,2,0,0,1,0,0,0,0,0,1,1,0,0
2,1,5,20,0,2,0,0,12,0,0,0,0,0,0,0,0,0
2,1,5,20,0,2,0,0,0,0,3,0,0,0,0,0,0,0
9,1,43,18,1,2,1,0,9,0,0,0,0,0,0,0,0,0
9,1,43,18,1,2,1,0,0,0,0,0,0,0,1,1,0,0
9,1,43,18,1,2,1,0,16,0,0,0,0,0,1,1,0,0
9,1,43,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0
